Clone,Ano,Bloco,N_Roots,FRY,ShY,DMC,StY,Plant.Height,HI,StC,Root.Le,Root.Di,Stem.D,Nstem.Plant
BRS Novo Horizonte,2018,4,1.583,6.125,9.125,36.7924528301887,1.96872523584906,1.10333333333333,40.1639344262295,32.1424528301887,29,37.4666666666667,1.92466666666667,1
BRS Novo Horizonte,2019,1,4.667,3.5,6.6,29,0.85225,1.26666666666667,34.6534653465347,24.35,31.3333333333333,31.27,1.82,2.33333333333333
BRS Novo Horizonte,2019,2,4.333,2.5,13.333,26,0.53375,1.49666666666667,15.7898061011811,21.35,20.6666666666667,27.78,1.965,2
BRS Novo Horizonte,2019,3,8,6.667,13.667,26.4705882352941,1.45477861764706,1.36666666666667,32.7874495918167,21.8205882352941,26.6666666666667,31.81,2.027,3.33333333333333
BRS Novo Horizonte,2019,4,9.667,7.75,30,32.3529411764706,2.14697794117647,2.18666666666667,20.5298013245033,27.7029411764706,30.3333333333333,33.7666666666667,2.69033333333333,4.33333333333333
BRS Poti Branca,2018,1,NA,NA,5.5,NA,NA,1.28333333333333,NA,NA,NA,NA,1.83333333333333,2
BRS Poti Branca,2018,2,1.833,6.625,22,37.6237623762376,2.18451175742574,1.43666666666667,23.1441048034935,32.9737623762376,19,35.8833333333333,2.22666666666667,3
BRS Poti Branca,2018,3,0.611,2.917,6.333,37.6237623762376,0.961844648514852,1.17333333333333,31.5351351351351,32.9737623762376,19.3333333333333,34.5966666666667,2.30566666666667,1
BRS Poti Branca,2018,4,1.667,9.25,16.25,39.0476190476191,3.18177976190476,1.85666666666667,36.2745098039216,34.3976190476191,21.3333333333333,38.5333333333333,2.542,2
BRS Poti Branca,2019,1,8,8,21.143,26.6666666666667,1.76133333333333,1.71,27.4508458291871,22.0166666666667,31.3333333333333,38.3333333333333,2.63366666666667,1.66666666666667
BRS Poti Branca,2019,2,6.333,6.917,17.333,25.4901960784314,1.4415163627451,1.60333333333333,28.5237113402062,20.8401960784314,33.3333333333333,31.62,2.17333333333333,3.33333333333333
BRS Poti Branca,2019,3,4.333,0.75,7.833,27,0.167625,1.19666666666667,8.73820342537574,22.35,18,22.47,1.67566666666667,2.33333333333333
BRS Poti Branca,2019,4,7.667,8.286,25,32.3529411764706,2.29546570588235,1.65,24.893348554948,27.7029411764706,23,48.3766666666667,2.35,3
BRS Poti Branca,2020,1,3.667,3.367,24.5,17.6117647058824,0.436422617647059,1.37,12.082391358955,12.9617647058824,25,28.71,2.399,2.66666666666667
BRS Poti Branca,2020,2,3.667,3,30.167,20.124,0.46422,1.24666666666667,9.04513522477161,15.474,20.6666666666667,23.2266666666667,2.43866666666667,2
BRS Poti Branca,2020,3,5.333,2.867,31,24.678,0.57420276,1.27,8.46546785956831,20.028,18.3333333333333,26.4833333333333,2.10433333333333,3.66666666666667
BRS Poti Branca,2020,4,4.667,4.1,23,17.3058823529412,0.518891176470588,1.40333333333333,15.1291512915129,12.6558823529412,21.3333333333333,23.1066666666667,2.05866666666667,2.33333333333333
BRS Tapioqueira,2018,1,2.6,2.9,14.6,23.5294117647059,0.54750294117647,0.833333333333333,16.5714285714286,18.8794117647059,15.6666666666667,35.8,2.11666666666667,1.33333333333333
BRS Tapioqueira,2018,2,2,6.75,16.5,36,2.116125,NA,29.0322580645161,31.35,27.8333333333333,38.6133333333333,NA,NA
BRS Tapioqueira,2018,3,2.222,13.333,11.667,NA,NA,1.99666666666667,53.332,NA,31.6666666666667,33.7033333333333,2.46366666666667,1
BRS Tapioqueira,2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRS Tapioqueira,2019,1,8.667,9.286,11.857,23.1481481481481,1.71773803703704,1.26,43.9199735136925,18.4981481481481,25.3333333333333,34.5533333333333,2.09933333333333,3
BRS Tapioqueira,2019,2,9.667,13.083,16.167,30.6930693069307,3.40721475742574,1.32666666666667,44.7282051282051,26.0430693069307,32.3333333333333,39.74,1.99466666666667,4.33333333333333
BRS Tapioqueira,2019,3,9.667,7.833,16.5,28.7128712871287,1.88484470792079,1.48,32.1908519294785,24.0628712871287,32,35.3633333333333,2.326,3.66666666666667
BRS Tapioqueira,2019,4,9,15.333,23,28.7128712871287,3.68956005445545,1.68666666666667,39.9994782563327,24.0628712871287,35.6666666666667,40.3633333333333,2.19466666666667,3.66666666666667
BRS Tapioqueira,2020,1,9,17.367,40.667,33.4813186813187,5.00713511538462,2.11666666666667,29.9255608781059,28.8313186813187,32.3333333333333,33.4066666666667,4.37333333333333,1.33333333333333
BRS Tapioqueira,2020,2,5.667,16.567,45.667,28.782,3.99794844,0.91,26.6204968345278,24.132,27,30.38,1.99333333333333,2
BRS Tapioqueira,2020,3,4.667,13.867,45.667,27.288,3.13921146,1.46666666666667,23.2925723116202,22.638,27.6666666666667,33.8366666666667,2.40333333333333,1.66666666666667
BRS Tapioqueira,2020,4,4.333,12.467,39,28.776,3.00778842,1.47666666666667,24.22328870927,24.126,25.3333333333333,27.3466666666667,2.43733333333333,1
BRS Verdinha,2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRS Verdinha,2018,2,4,1.5,5.5,34.7826086956522,0.451989130434783,0.78,21.4285714285714,30.1326086956522,NA,NA,1.75,2.33333333333333
BRS Verdinha,2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRS Verdinha,2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRS Verdinha,2019,1,9.667,5.786,12.286,27.4509803921569,1.3192647254902,1.25333333333333,32.0163789287295,22.8009803921569,26.6666666666667,30.5066666666667,2.11433333333333,2.66666666666667
BRS Verdinha,2019,2,8.667,8.286,12.643,27.7227722772277,1.91180991089109,1.37,39.5909981365569,23.0727722772277,29.6666666666667,36.35,2.21133333333333,2.33333333333333
BRS Verdinha,2019,3,12.333,17.6,19.2,27.7227722772277,4.06080792079208,1.49333333333333,47.8260869565217,23.0727722772277,32.6666666666667,36.8866666666667,2.433,3.33333333333333
BRS Verdinha,2019,4,11,7.75,8.75,35.6435643564356,2.40200123762376,1.94,46.969696969697,30.9935643564356,26,35.8666666666667,2.52833333333333,2.33333333333333
BRS Verdinha,2020,1,7.667,13.633,39,31.8294117647059,3.70536920588235,1.10666666666667,25.9020006459826,27.1794117647059,20.3333333333333,26.9466666666667,2.28133333333333,1.66666666666667
BRS Verdinha,2020,2,6.667,12.833,35.333,24.438,2.53939404,0.923333333333333,26.6432753394511,19.788,28,29.17,2.05733333333333,1.66666666666667
BRS Verdinha,2020,3,6.333,12.267,31.667,33.882,3.58588944,0.966666666666667,27.9214275959394,29.232,25.3333333333333,33.0233333333333,2.37466666666667,2
BRS Verdinha,2020,4,9.333,20.567,39.333,31.92,5.6086209,1.11666666666667,34.3355592654424,27.27,26,32.3633333333333,1.87033333333333,1.66666666666667
Cacau,2019,1,5,2.214,18.143,26.8518518518519,0.491549,1.31666666666667,10.8758657955494,22.2018518518518,33,27.3533333333333,2.13466666666667,3.33333333333333
Cacau,2019,2,5.667,1.167,16.25,27.3972602739726,0.26546052739726,1.35,6.70035023253143,22.7472602739726,14.3333333333333,25.1533333333333,2.08966666666667,3.33333333333333
Cacau,2019,3,5.667,0.786,15.071,28.3783783783784,0.186505054054054,1.48333333333333,4.95680141262534,23.7283783783784,18,22.6366666666667,2.01333333333333,3
Cacau,2019,4,4.667,7.643,11.714,26.8292682926829,1.69516147560976,1.24,39.4844242392933,22.1792682926829,16,19.8366666666667,1.871,3.33333333333333
Canela_de_Jacu,2017,1,1.833,3.125,7.292,NA,NA,0.76,29.999040030719,NA,25.6666666666667,31.48,2,NA
Canela_de_Jacu,2017,2,4.5,2.778,4.861,NA,NA,0.716666666666667,36.3660164943055,NA,18,29.4233333333333,2.1,NA
Canela_de_Jacu,2017,3,4.4,3.75,4.306,NA,NA,0.63,46.5491559086395,NA,21.3333333333333,26.26,1.9,NA
Canela_de_Jacu,2017,4,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,2,NA
Capixaba,2019,1,9.667,6.857,16,32.7102803738318,1.92409342523365,1.57,29.9995624972656,28.0602803738318,33.3333333333333,35.8933333333333,1.903,5
Capixaba,2019,2,7.667,11.357,15.286,33,3.2197095,1.58333333333333,42.626581090718,28.35,36.6666666666667,38.3333333333333,2.06633333333333,2.66666666666667
Capixaba,2019,3,10.667,14.214,14,32.3529411764706,3.93769605882353,1.6,50.3792443467782,27.7029411764706,38,41.6866666666667,1.99133333333333,4
Capixaba,2019,4,8.333,15.929,29,37.6237623762376,5.25239060891089,2.14333333333333,35.4537158628058,32.9737623762376,31,45.5933333333333,2.18433333333333,4.66666666666667
Capixaba,2020,1,9,16.767,35.167,36.5588235294118,5.35015244117647,1.58666666666667,32.2852081488043,31.9088235294118,25,26.6133333333333,2.41266666666667,2
Capixaba,2020,2,6.333,10.967,30.333,28.626,2.62944792,1.11666666666667,26.5544794188862,23.976,22.6666666666667,22.2666666666667,2.14633333333333,2
Capixaba,2020,3,4.333,11,32,37.398,3.60228,1.15,25.5813953488372,32.748,31,28.9466666666667,1.91733333333333,1.33333333333333
Capixaba,2020,4,4,14.133,40.667,39.12,4.8716451,1.06,25.7901459854015,34.47,26,26.2433333333333,2.07033333333333,2.66666666666667
Chapéu,2017,1,3.5,2.04,7.556,NA,NA,0.815,21.2588578574406,NA,13.3333333333333,22.7266666666667,2.75,NA
Chapéu,2017,2,6,4.861,12.847,NA,NA,NA,27.450869663429,NA,21,31.0333333333333,2.65,NA
Chapéu,2017,3,5,4.56,11.889,NA,NA,0.725,27.7220499726427,NA,18,32.6933333333333,2,NA
Chapéu,2017,4,NA,NA,NA,NA,NA,0.855,NA,NA,NA,NA,NA,NA
Cigana Preta,2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cigana Preta,2018,2,0.733,3.4,11.1,40,1.2019,1.21333333333333,23.448275862069,35.35,28.6666666666667,33.5233333333333,3.13666666666667,1.33333333333333
Cigana Preta,2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cigana Preta,2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cigana Preta,2019,1,5,3.786,22,28.5714285714286,0.905665285714286,1.82,14.6823857907392,23.9214285714286,27.3333333333333,31.6333333333333,2.26066666666667,4
Cigana Preta,2019,2,4,5.286,11.143,31.6831683168317,1.42897327722772,1.29666666666667,32.1748128309696,27.0331683168317,37.6666666666667,33.8466666666667,1.75233333333333,2.66666666666667
Cigana Preta,2019,3,5.667,2.857,18.143,28.7128712871287,0.687476232673267,1.49333333333333,13.6047619047619,24.0628712871287,23,31.0833333333333,2.081,2
Cigana Preta,2019,4,4.333,5.5,24.714,34.3137254901961,1.63150490196078,1.69333333333333,18.2034818296154,29.6637254901961,27.3333333333333,39.6633333333333,2.15833333333333,3.66666666666667
Correntão,2018,1,1.778,8.667,16,36,2.7171045,1.26666666666667,35.1360116755179,31.35,23.6666666666667,37.31,2.61666666666667,1
Correntão,2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Correntão,2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Correntão,2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Correntão,2019,1,5,7.857,17.429,30.0970873786408,1.99937765533981,1.97,31.0725302538954,25.4470873786408,37.3333333333333,41.8366666666667,2.25133333333333,3.66666666666667
Correntão,2019,2,10.333,14.167,21.5,30.3921568627451,3.6468913627451,1.94333333333333,39.720189530939,25.7421568627451,36.3333333333333,43.0166666666667,2.16933333333333,3.66666666666667
Correntão,2019,3,8.333,11.6,19.8,26.4705882352941,2.53118823529412,1.70333333333333,36.9426751592357,21.8205882352941,34.3333333333333,53.35,2.34766666666667,2.33333333333333
Correntão,2019,4,6.333,5.571,18.714,26.7326732673267,1.23022572772277,1.62,22.9400864731316,22.0826732673267,36.3333333333333,39.99,1.94066666666667,2.66666666666667
Correntão,2020,1,6,11.633,38.333,27.942,2.70955836,1.53333333333333,23.281831645519,23.292,22.6666666666667,33.7633333333333,2.82033333333333,1.33333333333333
Correntão,2020,2,6,12.067,38.833,28.77,2.9105604,1.37666666666667,23.7072691552063,24.12,26,33.7333333333333,2.39833333333333,1.66666666666667
Correntão,2020,3,5.333,11.5,42.333,26.976,2.56749,1.47666666666667,21.3623613768506,22.326,25.6666666666667,35.7366666666667,2.55233333333333,2
Correntão,2020,4,4.333,7.233,34.5,24.936,1.46728638,1.10666666666667,17.3316080799367,20.286,21,29.4233333333333,2.217,1
Corrente,2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corrente,2018,2,NA,NA,2.833,NA,NA,0.933333333333333,NA,NA,NA,NA,2.16333333333333,1
Corrente,2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corrente,2018,4,NA,NA,2.167,NA,NA,0.613333333333333,NA,NA,NA,NA,1.767,1.33333333333333
Corrente,2019,1,4,4.643,13.143,26.8518518518519,1.03083198148148,1.53333333333333,26.1048015292927,22.2018518518518,25.6666666666667,31.6166666666667,2.39733333333333,1.33333333333333
Corrente,2019,2,7.333,4.333,11.5,26.7326732673267,0.956842232673267,1.26666666666667,27.366891934567,22.0826732673267,29,39.6466666666667,2.33,2.33333333333333
Corrente,2019,3,5,5.25,11.833,28.7128712871287,1.26330074257426,1.55333333333333,30.7323069718434,24.0628712871287,36.3333333333333,39.7866666666667,2.191,2.66666666666667
Corrente,2019,4,5.333,2,8.786,28.2828282828283,0.472656565656566,1.06333333333333,18.5425551641016,23.6328282828283,23.3333333333333,25.6266666666667,1.828,2.33333333333333
Craibeirinha,2017,1,2.6,1.667,7.222,NA,NA,0.74,18.7535155810552,NA,18,28.1733333333333,2,NA
Craibeirinha,2017,2,5.167,2.199,7.407,NA,NA,0.913333333333333,22.8919425359151,NA,23.3333333333333,22.91,1.73333333333333,NA
Craibeirinha,2017,3,3.667,1.736,5.903,NA,NA,0.956666666666667,22.7254876292708,NA,16,24.4633333333333,2.3,NA
Craibeirinha,2017,4,2.333,0.463,2.315,NA,NA,0.706666666666667,16.6666666666667,NA,12,20.0333333333333,1.56666666666667,NA
Cramuquem,2017,1,5.2,2.361,4.722,NA,NA,0.763333333333333,33.3333333333333,NA,17,24.8733333333333,2.16666666666667,NA
Cramuquem,2017,2,2.167,0.81,4.398,NA,NA,0.973333333333333,15.5529953917051,NA,12.6666666666667,18.4066666666667,1.96666666666667,NA
Cramuquem,2017,3,2.833,1.042,5.208,NA,NA,0.97,16.672,NA,21.3333333333333,21.38,2.06666666666667,NA
Cramuquem,2017,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cria_Menino,2017,1,4.5,4.63,3.935,NA,NA,0.61,54.0572095738471,NA,22.3333333333333,32.08,1.46666666666667,NA
Cria_Menino,2017,2,4.667,2.315,4.63,NA,NA,0.87,33.3333333333333,NA,24.3333333333333,25.8266666666667,1.93333333333333,NA
Cria_Menino,2017,3,7.333,1.852,8.565,NA,NA,0.95,17.7786310838053,NA,17,26.9833333333333,1.66666666666667,NA
Cria_Menino,2017,4,4.333,3.009,4.63,NA,NA,0.86,39.3899725094908,NA,15,31.7333333333333,2.23333333333333,NA
Cruvelinha,2017,1,2,1.806,6.667,NA,NA,0.526666666666667,21.3147645462056,NA,17,20.9266666666667,2.06666666666667,NA
Cruvelinha,2017,2,1.6,0.417,6.528,NA,NA,0.673333333333333,6.00431965442765,NA,19,23.37,2.13333333333333,NA
Cruvelinha,2017,3,1.8,0.556,5.278,NA,NA,0.82,9.53033938978403,NA,12.6666666666667,17.5266666666667,1.93333333333333,NA
Cruvelinha,2017,4,2.333,1.852,8.333,NA,NA,0.75,18.1836033382425,NA,17.3333333333333,16.78,2.4,NA
Dona Diva,2019,1,11.667,8.929,19.571,28.3018867924528,2.11187697169811,1.79333333333333,31.3298245614035,23.6518867924528,32,18.5133333333333,2.06466666666667,3.33333333333333
Dona Diva,2019,2,7.667,7.714,15,29.4117647058824,1.91012252941176,1.67333333333333,33.9614334771507,24.7617647058823,26.6666666666667,39.4166666666667,2.093,3
Dona Diva,2019,3,10.333,7.857,17.857,26.7326732673267,1.73503563861386,1.68,30.5553395037723,22.0826732673267,26.6666666666667,43.1333333333333,1.8,3.66666666666667
Dona Diva,2019,4,5,3.714,6.857,25,0.755799,1.46666666666667,35.1338567779775,20.35,25.3333333333333,31.0133333333333,2.00933333333333,3
Enrica_Homem,2017,1,1,0.347,6.25,NA,NA,0.84,5.25996665150826,NA,13.5,19.28,2.15,NA
Enrica_Homem,2017,2,3.8,1.944,8.417,NA,NA,0.96,18.7626676961683,NA,20,27.4566666666667,2.66666666666667,NA
